STATION,NAME,COUNTY,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,DAPR,FMTM,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT16,WT17,WT18,WT19,WT22
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,11/28/2014,,,,,,0.69,0,0,,56,45,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,11/29/2014,,,,,,0.22,0,0,,47,38,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,11/30/2014,,,,,,0,0,0,,43,26,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/1/2014,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/2/2014,,2,,0,,,0,0,,47,26,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/3/2014,,,,,,0,0,0,,54,47,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/4/2014,,,,,,0.1,0,0,,51,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/5/2014,,,,,,0.19,0,0,,58,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/6/2014,,,,,,0.47,0,0,,58,44,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/7/2014,,,,,,0,0,0,,62,44,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/8/2014,,,,,,0.03,0,0,,63,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/9/2014,,,,,,0.4,0,0,,63,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/10/2014,,,,,,2.72,0,0,,64,44,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/11/2014,,,,,,0,0,0,,62,46,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/12/2014,,,,,,1.36,0,0,,53,44,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/13/2014,,,,,,1.19,0,0,,55,42,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/14/2014,,,,,,0,0,0,,55,37,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/15/2014,,,,,,0.06,0,0,,53,44,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/16/2014,,,,,,0,0,0,,55,44,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/17/2014,,,,,,0.2,0,0,,50,44,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/18/2014,,,,,,0.25,0,0,,59,44,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/19/2014,,,,,,1.19,0,0,,53,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/20/2014,,,,,,2.35,0,0,,57,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/21/2014,,,,,,0,0,0,,57,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/22/2014,,,,,,0.14,0,0,,57,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/23/2014,,,,,,0.08,0,0,,58,47,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/24/2014,,,,,,1.25,0,0,,56,42,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/25/2014,,,,,,0.2,0,0,,52,45,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/26/2014,,,,,,0,0,0,,52,42,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/27/2014,,,,,,0.63,0,0,,51,46,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/28/2014,,,,,,0.21,0,0,,50,44,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/29/2014,,,,,,0.09,0,0,,49,32,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/30/2014,,,,,,0,0,0,,44,29,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,12/31/2014,,,,,,0,0,0,,44,24,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/1/2015,,,,,,0,0,0,,53,26,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/2/2015,,,,,,0,0,0,,53,26,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/3/2015,,,,,,0.11,0,0,,49,36,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/4/2015,,,,,,1.65,0,0,,53,40,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/5/2015,,,,,,4.3,0,0,,53,52,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/6/2015,,,,,,0,0,0,,56,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/7/2015,,,,,,0,0,0,,60,38,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/8/2015,,,,,,0,0,0,,56,36,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/9/2015,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/10/2015,,2,,0.65,,,0,0,,54,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/11/2015,,,,,,0.12,0,0,,49,44,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/12/2015,,,,,,0.41,0,0,,52,44,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/13/2015,,,,,,0,0,0,,56,39,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/14/2015,,,,,,0,0,0,,58,36,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/15/2015,,,,,,0.02,0,0,,58,36,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/16/2015,,,,,,0.28,0,0,,58,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/17/2015,,,,,,1.19,0,0,,58,39,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/18/2015,,,,,,1.44,0,0,,57,51,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/19/2015,,,,,,0.13,0,0,,53,45,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/20/2015,,,,,,0.02,0,0,,54,37,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/21/2015,,,,,,0,0,0,,55,34,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/22/2015,,,,,,0.01,0,0,,58,45,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/23/2015,,,,,,0.17,0,0,,57,47,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/24/2015,,,,,,0.41,0,0,,61,54,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/25/2015,,,,,,0.02,0,0,,63,45,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/26/2015,,,,,,0,0,0,,65,44,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/27/2015,,,,,,0.18,0,0,,56,45,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/28/2015,,,,,,0.02,0,0,,58,40,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/29/2015,,,,,,0.02,0,0,,58,40,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/30/2015,,,,,,0,0,0,,55,36,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,1/31/2015,,,,,,0,0,0,,58,35,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/1/2015,,,,,,0.17,0,0,,53,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/2/2015,,,,,,0.47,0,0,,55,39,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/3/2015,,,,,,0.04,0,0,,53,45,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/4/2015,,,,,,0.11,0,0,,56,45,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/5/2015,,,,,,0.45,0,0,,59,52,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/6/2015,,,,,,2.23,0,0,,60,52,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/7/2015,,,,,,1.67,0,0,,59,52,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/8/2015,,,,,,0.47,0,0,,59,46,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/9/2015,,,,,,0.33,0,0,,58,51,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/10/2015,,,,,,0.54,0,0,,54,48,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/11/2015,,,,,,0.02,0,0,,57,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/12/2015,,,,,,0,0,0,,63,45,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/13/2015,,,,,,0,0,0,,62,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/14/2015,,,,,,0.07,0,0,,58,50,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/15/2015,,,,,,0.02,0,0,,66,37,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/16/2015,,,,,,0,0,0,,65,40,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/17/2015,,,,,,0,0,0,,66,38,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/18/2015,,,,,,0,0,0,,59,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/19/2015,,,,,,0.11,0,0,,55,49,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/20/2015,,,,,,0.19,0,0,,52,48,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/21/2015,,,,,,0,0,0,,57,41,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/22/2015,,,,,,0,0,0,,57,36,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/23/2015,,,,,,0,0,0,,60,31,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/24/2015,,,,,,0,0,0,,62,33,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/25/2015,,,,,,0.15,0,0,,52,47,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/26/2015,,,,,,0.15,0,0,,52,46,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/27/2015,,,,,,0.49,0,0,,53,46,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,2/28/2015,,,,,,0.07,0,0,,58,42,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/1/2015,,,,,,0.02,0,0,,58,33,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/2/2015,,,,,,0.16,0,0,,58,33,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/3/2015,,,,,,0,0,0,,53,30,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/4/2015,,,,,,0,0,0,,54,31,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/5/2015,,,,,,0,0,0,,56,34,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/6/2015,,,,,,0,0,0,,57,39,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/7/2015,,,,,,0,0,0,,55,37,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/8/2015,,,,,,0,0,0,,61,35,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/9/2015,,,,,,0.01,0,0,,59,42,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/10/2015,,,,,,0,0,0,,61,33,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/11/2015,,,,,,0.1,0,0,,58,48,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/12/2015,,,,,,0.19,0,0,,62,53,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/13/2015,,,,,,0,0,0,,68,44,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/14/2015,,,,,,1.56,0,0,,60,50,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/15/2015,,,,,,2.5,0,0,,60,48,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/16/2015,,,,,,0.03,0,0,,60,38,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/17/2015,,,,,,0.05,0,0,,58,42,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/18/2015,,,,,,0,0,0,,57,45,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/19/2015,,,,,,0,0,0,,61,44,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/20/2015,,,,,,0.18,0,0,,62,48,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/21/2015,,,,,,0.49,0,0,,57,49,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/22/2015,,,,,,0.14,0,0,,59,41,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/23/2015,,,,,,0.37,0,0,,56,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/24/2015,,,,,,0.56,0,0,,55,41,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/25/2015,,,,,,0.5,0,0,,56,48,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/26/2015,,,,,,0.5,0,0,,63,45,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/27/2015,,,,,,0.01,0,0,,61,45,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/28/2015,,,,,,0.66,0,0,,56,50,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/29/2015,,,,,,0.01,0,0,,57,42,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/30/2015,,,,,,0,0,0,,58,51,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,3/31/2015,,,,,,0.21,0,0,,57,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/1/2015,,,,,,0.28,0,0,,52,40,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/2/2015,,,,,,0.21,0,0,,53,39,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/3/2015,,,,,,0.37,0,0,,54,36,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/4/2015,,,,,,0,0,0,,54,38,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/5/2015,,,,,,0,0,0,,55,36,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/6/2015,,,,,,0.27,0,0,,52,39,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/7/2015,,,,,,0.12,0,0,,59,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/8/2015,,,,,,0.16,0,0,,56,45,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/9/2015,,,,,,0,0,0,,57,36,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/10/2015,,,,,,0.32,0,0,,58,38,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/11/2015,,,,,,0.65,0,0,,58,38,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/12/2015,,,,,,0,0,0,,58,38,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/13/2015,,,,,,0.73,0,0,,54,40,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/14/2015,,,,,,0,0,0,,51,36,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/15/2015,,,,,,0.52,0,0,,54,37,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/16/2015,,,,,,0,0,0,,62,35,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/17/2015,,,,,,0,0,0,,59,42,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/18/2015,,,,,,0,0,0,,59,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/19/2015,,,,,,0,0,0,,61,39,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/20/2015,,,,,,0.09,0,0,,61,39,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/21/2015,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/22/2015,,2,,0.04,,,0,0,,61,39,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/23/2015,,,,,,0.2,0,0,,54,42,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/24/2015,,,,,,0.07,0,0,,56,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/25/2015,,,,,,0.1,0,0,,55,38,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/26/2015,,,,,,0,0,0,,55,40,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/27/2015,,,,,,0.36,0,0,,68,52,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/28/2015,,,,,,0.2,0,0,,68,50,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/29/2015,,,,,,0.09,0,0,,58,42,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,4/30/2015,,,,,,0,0,0,,58,42,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,5/1/2015,,,,,,0,0,0,,58,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,5/2/2015,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,5/3/2015,,2,,0,,,0,0,,58,42,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,5/4/2015,,,,,,0,0,0,,57,49,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,5/5/2015,,,,,,0.36,0,0,,57,45,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,5/6/2015,,,,,,0.1,0,0,,57,43,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,5/7/2015,,,,,,0,0,0,,57,42,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,5/8/2015,,,,,,0,0,0,,64,41,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,5/9/2015,,,,,,0,0,0,,63,42,,,,,,,,,,,,,,,,,,,,,,
USC00357641,"SEASIDE, OR US",CLATSOP,45.9869,-123.9236,3,5/10/2015,,,,,,0,0,0,,63,42,,,,,,,,,,,,,,,,,,,,,,
