STATION,NAME,COUNTY,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,EVAP,MDPR,MNPN,MXPN,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDMV,WESD,WESF,WT01,WT03,WT04,WT11
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/2/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/3/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/4/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/5/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/6/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/7/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/8/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/9/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/10/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/11/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/12/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/13/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/14/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/15/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/16/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/17/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/18/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/19/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/20/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/21/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/22/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/23/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/24/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/25/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/26/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/27/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/28/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/29/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/30/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,8/31/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/1/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/2/2016,,,,,,0.01,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/3/2016,,,,,,0.03,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/4/2016,,,,,,0,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/5/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/6/2016,,,,,,0.04,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/7/2016,,,,,,0.01,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/8/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/9/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/10/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/11/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/12/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/13/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/14/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/15/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/16/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/17/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/18/2016,,,,,,0.24,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/19/2016,,,,,,0.01,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/21/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/22/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/23/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/24/2016,,,,,,0.02,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/25/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/26/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/27/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/28/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/29/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,9/30/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/1/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/2/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/3/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/4/2016,,,,,,0.04,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/5/2016,,,,,,0.04,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/6/2016,,,,,,0.64,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/7/2016,,,,,,0.57,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/8/2016,,,,,,0.06,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/9/2016,,,,,,0.23,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/10/2016,,,,,,0.36,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/11/2016,,,,,,0,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/12/2016,,,,,,0,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/13/2016,,,,,,0.2,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/14/2016,,,,,,1.02,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/15/2016,,,,,,0.43,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/16/2016,,,,,,0.43,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/17/2016,,,,,,0.34,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/18/2016,,,,,,0.32,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/19/2016,,,,,,0.04,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/20/2016,,,,,,0.17,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/21/2016,,,,,,0.23,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/22/2016,,,,,,0.22,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/23/2016,,,,,,0.03,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/24/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/25/2016,,,,,,0.12,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/26/2016,,,,,,0.55,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/27/2016,,,,,,0.04,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/28/2016,,,,,,0.06,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/29/2016,,,,,,0.2,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/30/2016,,,,,,0,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,10/31/2016,,,,,,0.42,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/1/2016,,,,,,0.01,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/2/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/3/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/4/2016,,,,,,0.01,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/5/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/6/2016,,,,,,0.08,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/7/2016,,,,,,0.01,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/8/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/9/2016,,,,,,0,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/10/2016,,,,,,0.01,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/11/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/12/2016,,,,,,0.01,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/13/2016,,,,,,0.05,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/14/2016,,,,,,0.15,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/15/2016,,,,,,0.65,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/16/2016,,,,,,0.19,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/17/2016,,,,,,0,0,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/18/2016,,,,,,0,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/19/2016,,,,,,0.07,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/20/2016,,,,,,0,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/21/2016,,,,,,0.07,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/22/2016,,,,,,0,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/23/2016,,,,,,0.14,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/24/2016,,,,,,0.03,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/25/2016,,,,,,0.09,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/26/2016,,,,,,0.06,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/27/2016,,,,,,0.02,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/28/2016,,,,,,0.32,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/29/2016,,,,,,0.06,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,11/30/2016,,,,,,0.09,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/1/2016,,,,,,0.27,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/2/2016,,,,,,0.01,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/3/2016,,,,,,0.08,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/4/2016,,,,,,0.3,,,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/5/2016,,,,,,0.11,0,0,,,,,,,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/6/2016,,,,,,0.2,3,3,,,,,,0.2,0.2,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/7/2016,,,,,,0,0,2,,,,,,0.2,0,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/8/2016,,,,,,0,0,1.5,,,,,,0.2,0,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/9/2016,,,,,,0.94,7.6,8.5,,,,,,1.3,1.1,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/10/2016,,,,,,0.92,15.5,16.5,,,,,,1.8,0.9,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/11/2016,,,,,,0.32,0.5,12.5,,,,,,2.2,0.1,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/12/2016,,,,,,0.43,1.5,10,,,,,,2.4,0.2,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/13/2016,,,,,,0,0,9,,,,,,2.1,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/14/2016,,,,,,0,0,9,,,,,,2.1,0,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/15/2016,,,,,,0.47,5.5,14.5,,,,,,2.5,0.5,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/16/2016,,,,,,0,0,14,,,,,,2.6,0,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/17/2016,,,,,,0,0,13,,,,,,2.3,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/18/2016,,,,,,0,0,12.5,,,,,,2.3,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/19/2016,,,,,,0.08,0.3,12.5,,,,,,2.3,0.1,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/20/2016,,,,,,1.17,0,9.5,,,,,,2.3,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/21/2016,,,,,,0.02,0,8,,,,,,2.1,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/22/2016,,,,,,0,0,8,,,,,,1.9,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/23/2016,,,,,,0.02,0.5,8,,,,,,2.1,0,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/24/2016,,,,,,0.04,0.5,8.5,,,,,,2.2,0,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/25/2016,,,,,,0,0,8,,,,,,2.1,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/26/2016,,,,,,0,0,8.5,,,,,,2.1,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/27/2016,,,,,,0.88,1.8,11,,,,,,2.8,0.9,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/28/2016,,,,,,0.29,0.2,10.5,,,,,,2.8,0.1,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/29/2016,,,,,,0,0,10.5,,,,,,2.8,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/30/2016,,,,,,0,0,9.5,,,,,,2,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,12/31/2016,,,,,,0,0,9,,,,,,2.7,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,1/1/2017,,,,,,0.2,2.5,12.5,,,,,,3.2,0.2,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,1/2/2017,,,,,,0.6,12,22,,,,,,3.4,0.6,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,1/3/2017,,,,,,0.02,0.5,21,,,,,,3.4,0,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,1/4/2017,,,,,,0.09,2,21.5,,,,,,3.6,0.1,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,1/5/2017,,,,,,0,0,19.5,,,,,,3.4,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,1/6/2017,,,,,,0,0,19,,,,,,3.4,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,1/7/2017,,,,,,0,0,18,,,,,,3.6,,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,1/8/2017,,,,,,0.17,2,18.5,,,,,,3.8,0.2,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,1/9/2017,,,,,,0.77,8.5,24,,,,,,4.5,0.9,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,1/10/2017,,,,,,0.4,6,27.5,,,,,,4.7,0.4,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,1/11/2017,,,,,,0.45,7.8,32,,,,,,5.1,0.4,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,1/12/2017,,,,,,0.01,0.2,30.5,,,,,,4.9,0,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,1/13/2017,,,,,,0,0,29,,,,,,5.2,0,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,1/14/2017,,,,,,0,0.7,29,,,,,,4.9,0,,,,
US1ORHR0005,"HOOD RIVER 9.8 S, OR US",HOOD RIVER,45.570404,-121.554115,472.1,1/15/2017,,,,,,0,0.8,29.5,,,,,,,0,,,,
