STATION,NAME,COUNTY,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WESD,WESF
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,11/7/2015,,,0.03,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,11/8/2015,,,1.48,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,11/11/2015,3,1.52,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,11/12/2015,,,0.51,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,11/14/2015,2,6.85,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,11/15/2015,,,1.3,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,11/18/2015,3,9.23,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,11/19/2015,,,1.1,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,11/20/2015,,,0.02,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,11/21/2015,,,0,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,11/22/2015,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,11/25/2015,,,0.49,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,11/27/2015,2,0.01,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,11/28/2015,,,0,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,11/29/2015,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,11/30/2015,,,0.02,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,12/1/2015,,,0.13,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,12/2/2015,,,1.96,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,12/3/2015,,,0.85,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,12/4/2015,,,0.98,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,12/7/2015,3,7.46,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,12/8/2015,,,3.98,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,12/10/2015,2,9.67,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,12/11/2015,,,1.22,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,12/14/2015,3,4.14,,,,,,,,0,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,12/16/2015,2,0.49,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,12/17/2015,,,1.11,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,12/18/2015,,,4.21,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,12/21/2015,3,2.87,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,12/22/2015,,,1.4,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,12/23/2015,,,1.24,0.1,,,,,,,0
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,12/24/2015,,,1.49,2.3,,,,,,,0.6
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,12/28/2015,4,1.01,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,12/29/2015,,,0.13,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,12/30/2015,,,0.04,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,12/31/2015,,,0,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,1/2/2016,2,0,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,1/4/2016,2,0.55,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,1/5/2016,,,0.1,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,1/6/2016,,,0.01,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,1/7/2016,,,0.02,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,1/8/2016,,,0,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,1/11/2016,3,0.61,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,1/12/2016,,,0.82,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,1/13/2016,,,2.72,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,1/14/2016,,,0.33,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,1/15/2016,,,0.51,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,1/19/2016,4,4.05,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,1/20/2016,,,2.09,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,1/22/2016,2,2.77,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,1/25/2016,3,0.35,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,1/27/2016,2,0.24,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,1/28/2016,,,2.54,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,1/29/2016,,,0.94,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,2/1/2016,3,1.48,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,2/2/2016,,,0.1,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,2/3/2016,,,0.03,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,2/4/2016,,,3.09,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,2/5/2016,,,0.67,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,2/8/2016,3,0.9,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,2/9/2016,,,0,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,2/10/2016,,,0,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,2/11/2016,,,0.14,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,2/12/2016,,,0.57,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,2/16/2016,4,3.7,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,2/17/2016,,,0.01,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,2/18/2016,,,0.3,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,2/19/2016,,,1.48,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,2/22/2016,3,1.8,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,2/23/2016,,,0,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,2/24/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,2/25/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,2/29/2016,4,2.16,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/2/2016,2,2.89,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/3/2016,,,0.99,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/4/2016,,,0.19,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/5/2016,,,0.58,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/6/2016,,,0.86,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/9/2016,3,4.78,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/10/2016,,,0.86,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/11/2016,,,0.39,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/12/2016,,,1.29,0.2,0.2,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/13/2016,,,0.8,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/16/2016,3,2.92,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/17/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/18/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/19/2016,,,0.28,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/23/2016,4,1.88,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/24/2016,,,0.83,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/25/2016,,,0.41,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/26/2016,,,0.16,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/27/2016,,,0.45,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/30/2016,3,0.37,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,3/31/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/1/2016,,,0.01,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/2/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/3/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/6/2016,3,0.78,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/7/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/8/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/9/2016,,,0,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/10/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/13/2016,3,0.51,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/14/2016,,,0.76,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/15/2016,,,0.36,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/16/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/17/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/20/2016,3,0,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/21/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/22/2016,,,0.63,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/24/2016,2,0.39,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/27/2016,3,0.28,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/28/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/29/2016,,,0.02,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,4/30/2016,,,0.05,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/1/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/4/2016,3,0,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/5/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/6/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/7/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/8/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/11/2016,3,0,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/12/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/13/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/14/2016,,,0.23,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/15/2016,,,0.65,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/18/2016,3,0.02,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/19/2016,,,0.13,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/20/2016,,,0.09,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/21/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/22/2016,,,0.04,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/25/2016,3,0.44,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/26/2016,,,0.02,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/27/2016,,,0.06,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/28/2016,,,0.03,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/29/2016,,,0.01,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/30/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,5/31/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/1/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/2/2016,,,0.1,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/3/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/4/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/5/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/6/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/7/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/8/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/10/2016,2,0.37,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/11/2016,,,0.88,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/12/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/13/2016,,,0,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/14/2016,,,0.83,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/15/2016,,,0.36,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/16/2016,,,0.03,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/17/2016,,,0.2,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/18/2016,,,0.24,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/19/2016,,,0.1,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/20/2016,,,0,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/21/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/22/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/23/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/24/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/25/2016,,,0.01,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/26/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/27/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/28/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/29/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,6/30/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,7/1/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,7/2/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,7/3/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,7/4/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,7/5/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,7/6/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,7/7/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,7/8/2016,,,0.54,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,7/9/2016,,,0.32,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,7/10/2016,,,0.39,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,7/11/2016,,,0.01,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,7/12/2016,,,0.04,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,7/13/2016,,,0,0,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,7/14/2016,,,0,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,7/16/2016,2,0,,,,,,,,,
US1ORTL0002,"TILLAMOOK 16.1 ENE, OR US",TILLAMOOK,45.583992,-123.55921,164.3,7/17/2016,,,0,,,,,,,,
